,PlayerID,PlayerName,ClubID
577,502670,Khvicha Kvaratskhelia,6195
578,433584,Alessio Zerbin,6195
579,165895,Matteo Politano,6195
580,405885,Giacomo Raspadori,6195
581,401923,Victor Osimhen,6195
582,282388,Giovanni Simeone,6195
583,256339,Emil Audero,46
584,42205,Yann Sommer,46
585,70580,Raffaele Di Gennaro,46
586,315853,Alessandro Bastoni,46
587,353366,Benjamin Pavard,46
588,111196,Stefan de Vrij,46
589,441986,Yann Bisseck,46
590,131075,Francesco Acerbi,46
591,198116,Federico Dimarco,46
592,54906,Matteo Darmian,46
593,126414,Hakan Çalhanoğlu,46
594,543771,Kristjan Asllani,46
595,569384,Lucien Agoumé,46
596,255942,Nicolò Barella,46
597,394300,Davide Frattesi,46
598,182932,Davy Klaassen,46
599,216179,Stefano Sensi,46
600,55735,Henrikh Mkhitaryan,46
601,321528,Denzel Dumfries,46
602,91970,Juan Cuadrado,46
603,585982,Carlos Augusto,46
604,406625,Lautaro Martínez,46
605,318528,Marcus Thuram,46
606,41384,Marko Arnautovic,46
607,40433,Alexis Sánchez,46
608,182906,Mike Maignan,5
609,199976,Marco Sportiello,5
610,815563,Lapo Nava,5
611,22141,Antonio Mirante,5
612,303254,Fikayo Tomori,5
613,521964,Malick Thiaw,5
614,585949,Pierre Kalulu,5
615,48859,Simon Kjaer,5
616,776303,Marco Pellegrino,5
617,197470,Mattia Caldara,5
618,339808,Theo Hernández,5
619,262523,Davide Calabria,5
620,130365,Alessandro Florenzi,5
621,351816,Ismaël Bennacer,5
622,259953,Rade Krunic,5
623,202886,Ruben Loftus-Cheek,5
624,460939,Tijjani Reijnders,5
625,503991,Yunus Musah,5
626,392538,Tommaso Pobega,5
627,395236,Yacine Adli,5
628,357164,Rafael Leão,5
629,700998,Chaka Traorè,5
630,315779,Christian Pulisic,5
631,401922,Samuel Chukwueze,5
632,769063,Luka Romero,5
633,346890,Noah Okafor,5
634,257462,Luka Jović,5
635,82442,Olivier Giroud,5
636,44058,Wojciech Szczesny,506
637,110923,Mattia Perin,506
638,75411,Carlo Pinsoglio,506
639,516716,Bremer,506
640,145707,Danilo,506
641,509022,Federico Gatti,506
642,162959,Daniele Rugani,506
643,890290,Dean Huijsen,506
644,459658,Andrea Cambiaso,506
645,79960,Alex Sandro,506
646,88682,Mattia De Sciglio,506
647,265088,Manuel Locatelli,506
648,182913,Adrien Rabiot,506
649,432090,Nicolò Fagioli,506
650,332697,Weston McKennie,506
651,571607,Fabio Miretti,506
652,430280,Hans Nicolussi Caviglia,506
653,NULL,Paul Pogba,506
654,370846,Timothy Weah,506
655,161011,Filip Kostić,506
656,341092,Federico Chiesa,506
657,581672,Samuel Iling-Junior,506
658,845654,Kenan Yıldız,506
659,357498,Dušan Vlahović,506
660,364135,Moise Kean,506
661,191891,Arkadiusz Milik,506
662,45026,Rui Patrício,12
663,338670,Mile Svilar,12
664,581604,Pietro Boer,12
665,371149,Evan Ndicka,12
666,256448,Gianluca Mancini,12
667,103427,Chris Smalling,12
668,246291,Diego Llorente,12
669,371371,Marash Kumbulla,12
670,118689,Leonardo Spinazzola,12
671,369684,Rasmus Kristensen,12
672,251075,Zeki Çelik,12
673,205006,Rick Karsdorp,12
674,199248,Bryan Cristante,12
675,166237,Leandro Paredes,12
676,258027,Renato Sanches,12
677,395693,Houssem Aouar,12
678,562049,Edoardo Bove,12
679,659415,Riccardo Pagano,12
680,550108,Nicola Zalewski,12
681,286297,Lorenzo Pellegrini,12
682,94529,Stephan El Shaarawy,12
683,206050,Paulo Dybala,12
684,96341,Romelu Lukaku,12
685,331726,Tammy Abraham,12
686,180337,Sardar Azmoun,12
687,167727,Andrea Belotti,12
688,459763,Marco Carnesecchi,800
689,242359,Juan Musso,800
690,126634,Francesco Rossi,800
691,571604,Giorgio Scalvini,800
692,165513,Berat Djimsiti,800
693,94005,Sead Kolasinac,800
694,72441,Rafael Tolói,800
695,125020,José Luis Palomino,800
696,360518,Teun Koopmeiners,800
697,133179,Marten de Roon,800
698,607854,Éderson,800
699,564305,Michel Adopo,800
700,496745,Emil Holm,800
701,173859,Davide Zappacosta,800
702,275303,Hans Hateboer,800
703,392966,Nadir Zortea,800
704,361065,Mitchel Bakker,800
705,616631,Matteo Ruggeri,800
706,435772,Charles De Ketelaere,800
707,205938,Mario Pasalic,800
708,255450,Aleksey Miranchuk,800
709,406040,Ademola Lookman,800
710,315867,Gianluca Scamacca,800
711,649016,El Bilal Touré,800
712,119228,Luis Muriel,800
713,197929,Ivan Provedel,398
714,99254,Luigi Sepe,398
715,481675,Christos Mandas,398
716,389837,Nicolò Casale,398
717,197747,Alessio Romagnoli,398
718,126729,Patric,398
719,618341,Mario Gila,398
720,239802,Adam Marusic,398
721,346567,Luca Pellegrini,398
722,465565,Dimitrije Kamenović,398
723,200056,Elseid Hysaj,398
724,525704,Nicolò Rovella,398
725,199733,Danilo Cataldi,398
726,465830,Mattéo Guendouzi,398
727,128220,Luis Alberto,398
728,143812,Matías Vecino,398
729,334835,Toma Bašić,398
730,331401,Manuel Lazzari,398
731,356141,Daichi Kamada,398
732,601577,André Anderson,398
733,283735,Mattia Zaccagni,398
734,873981,Diego González,398
735,1026255,Saná Fernandes,398
736,159372,Felipe Anderson,398
737,462823,Gustav Isaksen,398
738,65278,Pedro,398
739,240349,Cristiano Lombardi,398
740,105521,Ciro Immobile,398
741,522784,Taty Castellanos,398
742,471936,Oliver Christensen,430
743,96254,Pietro Terracciano,430
744,934159,Tommaso Martinelli,430
745,988977,Tommaso Vannucchi,430
746,413507,Nikola Milenković,430
747,289446,Yerry Mina,430
748,373373,Lucas Martínez Quarta,430
749,346561,Luca Ranieri,430
750,487829,Christian Dalle Mura,430
751,746712,Pietro Comuzzo,430
752,547985,Fabiano Parisi,430
753,124555,Cristiano Biraghi,430
754,401529,Dodô,430
755,823486,Michael Kayode,430
756,534084,Niccolò Pierozzi,430
757,290862,Maxime López,430
758,308279,Rolando Mandragora,430
759,707450,Lorenzo Amatucci,430
760,362842,Arthur Melo,430
761,303116,Gaetano Castrovilli,430
762,184894,Alfred Duncan,430
763,831162,Gino Infantino,430
764,57280,Giacomo Bonaventura,430
765,272261,Antonin Barak,430
766,337725,Christian Kouamé,430
767,386455,Riccardo Sottil,430
768,293169,Josip Brekalo,430
769,486031,Nicolás González,430
770,324690,Jonathan Ikoné,430
771,628366,Lucas Beltrán,430
772,354814,M'Bala Nzola,430
773,257474,Vanja Milinković-Savić,416
774,623412,Mihai Popa,416
775,463792,Luca Gemello,416
776,418543,Perr Schuurs,416
777,386446,Alessandro Buongiorno,416
778,544149,David Zima,416
779,86784,Ricardo Rodríguez,416
780,655456,Saba Sazonov,416
781,183031,Koffi Djidji,416
782,804799,Ange Caumenan N'Guessan,416
783,467992,Samuele Ricci,416
784,157507,Adrien Tamèze,416
785,470794,Ivan Ilić,416
786,225873,Karol Linetty,416
787,798929,Gvidas Gineitis,416
788,357992,Raoul Bellanova,416
789,546880,Brandon Soppy,416
790,186368,Valentino Lazaro,416
791,336125,Mërgim Vojvoda,416
792,293200,Nikola Vlašić,416
793,245078,Nemanja Radonjić,416
794,324804,Yann Karamoh,416
795,551752,Demba Seck,416
796,234523,Antonio Sanabria,416
797,73794,Duván Zapata,416
798,364133,Pietro Pellegri,416
799,80894,Lukasz Skorupski,1025
800,390304,Federico Ravaglia,1025
801,818892,Nicola Bagnolini,1025
802,413565,Jhon Lucumí,1025
803,433984,Sam Beukema,1025
804,126673,Adama Soumaoro,1025
805,247377,Kevin Bonifazi,1025
806,564529,Victor Kristiansen,1025
807,502821,Riccardo Calafiori,1025
808,818880,Tommaso Corazza,1025
809,136514,Charalampos Lykogiannis,1025
810,223974,Stefan Posch,1025
811,33571,Lorenzo De Silvestri,1025
812,316934,Nikola Moro,1025
813,531065,Oussama El Azzouzi,1025
814,148252,Remo Freuler,1025
815,633668,Giovanni Fabbian,1025
816,237658,Michel Aebischer,1025
817,699442,Kacper Urbanski,1025
818,428563,Lewis Ferguson,1025
819,367992,Jesper Karlsson,1025
820,368482,Riccardo Orsolini,1025
821,381950,Alexis Saelemaekers,1025
822,365108,Dan Ndoye,1025
823,435648,Joshua Zirkzee,1025
824,439292,Sydney van Hooijdonk,1025
825,12907,Alessio Cragno,6574
826,35865,Andrea Consigli,6574
827,21872,Gianluca Pegolo,6574
828,493702,Mattia Viti,6574
829,357003,Martin Erlic,6574
830,555015,Ruan Tressoldi,6574
831,277167,Gian Marco Ferrari,6574
832,439072,Matías Viña,6574
833,583404,Marcus Pedersen,6574
834,129674,Jeremy Toljan,6574
835,650993,Filippo Missori,6574
836,724106,Luca Lipani,6574
837,552549,Matheus Henrique,6574
838,441515,Daniel Boloca,6574
839,417575,Uroš Račić,6574
840,101213,Pedro Obiang,6574
841,390177,Nedim Bajrami,6574
842,564785,Kristian Thorstvedt,6574
843,746891,Cristian Volpato,6574
844,579930,Armand Laurienté,6574
845,508371,Emil Konradsen Ceide,6574
846,177843,Domenico Berardi,6574
847,195171,Samu Castillejo,6574
848,315865,Andrea Pinamonti,6574
849,812625,Agustín Álvarez,6574
